,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,0.001373291015625,0.001155853271484375,0.0010936260223388672,0.0011250972747802734,0.0010747909545898438,0.0010612010955810547,0.0010445117950439453,0.0010528564453125,0.0010409355163574219,0.0010454654693603516,0.0010309219360351562,0.0010266304016113281,0.0010178089141845703,0.0010216236114501953,0.0009968280792236328,0.0009932518005371094,,
1.0,0.001142263412475586,0.0010821819305419922,0.0010426044464111328,,,,,,,,,,,,,,,
2.0,0.001051187515258789,0.0010573863983154297,0.0010485649108886719,,,,,,,,,,,,,,,
3.0,0.0011043548583984375,0.0010182857513427734,0.0010182857513427734,,,,,,,,,,,,,,,
4.0,0.0010540485382080078,0.001074075698852539,0.0010573863983154297,0.0010628700256347656,0.0010523796081542969,0.0010409355163574219,,,,,,,,,,,,
5.0,0.0010128021240234375,0.0010294914245605469,0.0010318756103515625,0.0010609626770019531,0.0010466575622558594,0.00104522705078125,,,,,,,,,,,,
6.0,0.0010941028594970703,0.0010156631469726562,0.001043558120727539,0.0010459423065185547,,,,,,,,,,,,,,
7.0,0.0010385513305664062,0.001041412353515625,0.0010426044464111328,0.0010440349578857422,0.0010614395141601562,0.0010383129119873047,0.0010383129119873047,,,,,,,,,,,
8.0,0.0010635852813720703,0.001047372817993164,0.0010364055633544922,,,,,,,,,,,,,,,
9.0,0.0010364055633544922,0.0010380744934082031,0.0010421276092529297,0.001056671142578125,0.0010442733764648438,0.0010492801666259766,,,,,,,,,,,,
10.0,0.0010683536529541016,0.0010056495666503906,0.0010223388671875,,,,,,,,,,,,,,,
11.0,0.0010540485382080078,0.0010333061218261719,0.0010590553283691406,0.0010540485382080078,0.0010221004486083984,0.0010585784912109375,0.001064300537109375,0.0010526180267333984,,,,,,,,,,
12.0,0.0010623931884765625,0.001058340072631836,0.001131296157836914,0.0010800361633300781,0.0010623931884765625,0.0010707378387451172,0.0010635852813720703,0.001050710678100586,0.0010373592376708984,,,,,,,,,
13.0,0.0010559558868408203,0.0010449886322021484,0.0010581016540527344,0.0010290145874023438,,,,,,,,,,,,,,
14.0,0.0010478496551513672,0.0010712146759033203,0.0010495185852050781,0.0010330677032470703,0.0010476112365722656,0.001035928726196289,,,,,,,,,,,,
15.0,0.0010044574737548828,0.0010364055633544922,0.0010416507720947266,0.0010349750518798828,0.0010552406311035156,0.0010497570037841797,0.0010333061218261719,0.0010602474212646484,0.0010399818420410156,0.0010256767272949219,0.001026153564453125,0.0010194778442382812,0.0010166168212890625,0.0010325908660888672,0.0010104179382324219,0.0010144710540771484,,
16.0,0.0011687278747558594,0.0011425018310546875,0.0011250972747802734,0.0010902881622314453,0.0010941028594970703,0.0010578632354736328,,,,,,,,,,,,
17.0,0.001077890396118164,0.0010890960693359375,0.00110626220703125,0.0010685920715332031,,,,,,,,,,,,,,
18.0,0.0011119842529296875,0.001077890396118164,0.0010662078857421875,0.0010733604431152344,0.0010442733764648438,,,,,,,,,,,,,
19.0,0.0010652542114257812,0.0010802745819091797,0.0010619163513183594,0.0010762214660644531,0.001085519790649414,0.0010523796081542969,0.0010559558868408203,,,,,,,,,,,
