,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,,0.0022249221801757812,0.0024421215057373047,,,,,,,,,,,,,,,
1.0,0.001739501953125,0.0015521049499511719,0.0011668205261230469,0.0011894702911376953,0.001129150390625,0.0008094310760498047,0.0007755756378173828,0.0007512569427490234,0.0007483959197998047,0.000751495361328125,,,,,,,,
2.0,0.0008313655853271484,0.0007536411285400391,0.0007970333099365234,,,,,,,,,,,,,,,
3.0,0.0007927417755126953,0.000789642333984375,0.0008022785186767578,0.0008327960968017578,0.0008590221405029297,,,,,,,,,,,,,
4.0,0.0009799003601074219,0.0009055137634277344,0.0009016990661621094,,,,,,,,,,,,,,,
5.0,0.0008370876312255859,0.0007688999176025391,0.0007774829864501953,0.0007910728454589844,0.0007605552673339844,0.0007710456848144531,0.0007605552673339844,0.0007996559143066406,0.0008053779602050781,,,,,,,,,
6.0,0.0008411407470703125,0.0008206367492675781,0.0008065700531005859,0.0008227825164794922,0.0008480548858642578,,,,,,,,,,,,,
7.0,0.0008499622344970703,0.0008847713470458984,0.0008921623229980469,0.0008840560913085938,0.0008985996246337891,0.0008666515350341797,,,,,,,,,,,,
8.0,0.001131296157836914,0.0009357929229736328,0.0008137226104736328,0.0007784366607666016,,,,,,,,,,,,,,
9.0,0.0009264945983886719,0.0007746219635009766,0.000766754150390625,,,,,,,,,,,,,,,
10.0,0.0007638931274414062,0.0007736682891845703,0.0008559226989746094,0.0008120536804199219,0.0008051395416259766,0.0008521080017089844,0.0008842945098876953,0.0009362697601318359,0.0009469985961914062,,,,,,,,,
11.0,0.0008528232574462891,0.0008215904235839844,0.0008120536804199219,0.0007917881011962891,0.0008406639099121094,0.0008063316345214844,0.0008623600006103516,0.0008761882781982422,0.0008742809295654297,,,,,,,,,
12.0,0.0008215904235839844,0.0008180141448974609,0.0008287429809570312,,,,,,,,,,,,,,,
13.0,0.0008358955383300781,0.0008292198181152344,0.0008137226104736328,,,,,,,,,,,,,,,
14.0,0.0009126663208007812,0.0008285045623779297,0.0007941722869873047,0.0007998943328857422,,,,,,,,,,,,,,
15.0,0.0009171962738037109,0.0007903575897216797,0.000782012939453125,0.0007905960083007812,0.0008423328399658203,0.0008883476257324219,,,,,,,,,,,,
16.0,0.0009865760803222656,0.0008792877197265625,0.00083160400390625,0.0008318424224853516,0.0008287429809570312,0.0007987022399902344,,,,,,,,,,,,
17.0,0.0008609294891357422,0.0008287429809570312,0.0008263587951660156,0.0008189678192138672,0.0008180141448974609,0.0008256435394287109,0.0008070468902587891,0.0008075237274169922,0.0008096694946289062,0.0007939338684082031,0.0007822513580322266,0.0007863044738769531,0.0007836818695068359,0.0008013248443603516,0.000766754150390625,0.000782012939453125,0.0007596015930175781,
18.0,0.0008945465087890625,0.0007982254028320312,0.0007975101470947266,0.0008223056793212891,0.0008065700531005859,,,,,,,,,,,,,
19.0,0.0009443759918212891,0.0008466243743896484,0.0008370876312255859,0.0008492469787597656,,,,,,,,,,,,,,
20.0,0.0009377002716064453,0.0008902549743652344,0.0008947849273681641,0.0009427070617675781,,,,,,,,,,,,,,
21.0,0.000934600830078125,0.0009326934814453125,0.0008766651153564453,,,,,,,,,,,,,,,
22.0,0.0009670257568359375,0.0009021759033203125,0.000896453857421875,0.0008969306945800781,,,,,,,,,,,,,,
23.0,0.0009799003601074219,0.0009233951568603516,0.0008933544158935547,0.0008707046508789062,0.0008788108825683594,0.0008878707885742188,,,,,,,,,,,,
24.0,0.0009481906890869141,0.0008461475372314453,0.0008873939514160156,0.0008425712585449219,0.0007994174957275391,0.0007770061492919922,,,,,,,,,,,,
25.0,0.00092315673828125,0.0007793903350830078,0.0007798671722412109,0.0007696151733398438,0.0007836818695068359,,,,,,,,,,,,,
26.0,0.0008499622344970703,0.0008053779602050781,0.0008273124694824219,0.0007836818695068359,0.0008482933044433594,0.0009262561798095703,,,,,,,,,,,,
