,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,,0.0016505718231201172,0.0016055107116699219,0.0016529560089111328,0.0016055107116699219,0.0015993118286132812,0.0015952587127685547,0.001585245132446289,0.0015697479248046875,0.0015769004821777344,0.0015435218811035156,0.0015134811401367188,0.00151824951171875,0.0015227794647216797,0.0015213489532470703,0.0014994144439697266,,
1.0,0.0016682147979736328,0.0015645027160644531,0.0015413761138916016,0.0015611648559570312,,,,,,,,,,,,,,
2.0,0.0015559196472167969,0.0015895366668701172,,,,,,,,,,,,,,,,
3.0,0.0015110969543457031,0.0015304088592529297,,,,,,,,,,,,,,,,
4.0,0.0014133453369140625,0.0015139579772949219,0.0015625953674316406,0.0016062259674072266,0.0016121864318847656,0.0016126632690429688,,,,,,,,,,,,
5.0,0.0014045238494873047,0.001444101333618164,0.0015232563018798828,0.0015168190002441406,0.0015659332275390625,0.0015752315521240234,,,,,,,,,,,,
6.0,0.0015418529510498047,0.001562356948852539,0.0015516281127929688,,,,,,,,,,,,,,,
7.0,0.0015413761138916016,0.0015828609466552734,0.0015780925750732422,0.0016036033630371094,0.0015645027160644531,0.0015752315521240234,,,,,,,,,,,,
8.0,0.0015451908111572266,0.0015137195587158203,0.001493215560913086,,,,,,,,,,,,,,,
9.0,0.0015382766723632812,0.0014946460723876953,0.0015337467193603516,0.0015397071838378906,0.0015492439270019531,0.0015516281127929688,,,,,,,,,,,,
10.0,0.0014867782592773438,0.001538991928100586,,,,,,,,,,,,,,,,
11.0,0.001605987548828125,0.0014560222625732422,0.0015091896057128906,0.0015377998352050781,0.0015468597412109375,0.0015826225280761719,0.0015490055084228516,0.0015497207641601562,0.001561880111694336,,,,,,,,,
12.0,0.0015649795532226562,0.0015358924865722656,0.0016617774963378906,0.0015759468078613281,0.001583099365234375,0.001592874526977539,0.001573801040649414,0.0015666484832763672,0.0015799999237060547,0.0015587806701660156,,,,,,,,
13.0,0.0015649795532226562,0.0014984607696533203,0.0015137195587158203,0.001554727554321289,0.0015323162078857422,,,,,,,,,,,,,
