,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.0,0.005502939224243164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.004536628723144531,0.00485682487487793,0.00478816032409668,0.004893302917480469,0.004853725433349609,0.0049631595611572266,0.004975795745849609,0.00502324104309082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,0.004193305969238281,0.004638195037841797,0.004721641540527344,0.0047991275787353516,0.004850625991821289,0.004845619201660156,0.0047969818115234375,0.005097150802612305,0.005170583724975586,0.0051534175872802734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,0.004302501678466797,0.004534006118774414,0.004618644714355469,0.004865407943725586,0.004937171936035156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,0.004023551940917969,0.004509449005126953,0.004755735397338867,0.004866361618041992,0.004985332489013672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,0.004167795181274414,0.004639387130737305,0.004891395568847656,0.0047948360443115234,0.005063056945800781,0.0051784515380859375,0.005214691162109375,0.005163908004760742,0.005341529846191406,0.005353212356567383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,0.004534244537353516,0.004671573638916016,0.004772663116455078,0.0047986507415771484,0.004887104034423828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,0.004434347152709961,0.00456547737121582,0.004772186279296875,0.00485682487487793,0.005106210708618164,0.00522613525390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,0.0042951107025146484,0.004503726959228516,0.00470733642578125,0.004828929901123047,0.004865169525146484,0.00495147705078125,0.0049800872802734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,0.004515171051025391,0.004776954650878906,0.0048940181732177734,0.0050547122955322266,0.005092620849609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,0.004338979721069336,0.004710197448730469,0.004962444305419922,0.005143404006958008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,0.004198551177978516,0.0046176910400390625,0.004805326461791992,0.00494074821472168,0.005097866058349609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,0.0045583248138427734,0.0047779083251953125,0.004966259002685547,0.005105257034301758,0.0050852298736572266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,0.004186153411865234,0.00455164909362793,0.004698753356933594,0.004841327667236328,0.005006551742553711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,0.004201650619506836,0.004526853561401367,0.004800081253051758,0.00479578971862793,0.00481867790222168,0.004974842071533203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,0.004260063171386719,0.00448918342590332,0.004525423049926758,0.0047092437744140625,0.004838466644287109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,0.004591941833496094,0.0047566890716552734,0.004791736602783203,0.004908323287963867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,0.004467010498046875,0.004570960998535156,0.004801273345947266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,0.004327535629272461,0.00468754768371582,0.004934072494506836,0.004938840866088867,0.0050084590911865234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
